16051300.0,31771720.0,0.0,141.0,0.0,14.7449,0.0,0.0,0.0
32515400.0,31787512.0,0.0,141.0,0.0,14.7428,0.0,0.0,0.0
49735600.0,31803300.0,0.0,141.0,0.0,14.744,0.0,0.0,0.0
64403700.0,31819100.0,0.0,141.0,0.0,14.7435,0.0,0.0,0.0
81409000.0,31834876.0,0.0,141.0,0.0,14.7425,0.0,0.0,0.0
100222000.0,31850668.0,0.0,141.0,0.0,14.7432,0.0,0.0,0.0
115132200.0,31866436.0,0.0,141.0,0.0,14.7426,0.0,0.0,0.0
131587300.0,31882212.0,0.0,141.0,0.0,14.7423,0.0,0.0,0.0
149732800.0,31898004.0,0.0,141.0,2.0,14.7411,0.0,0.0,0.0
168250100.0,31920152.0,0.0,141.0,0.0,14.7418,0.0,0.0,0.0
186469100.0,31935924.0,0.0,141.0,2.0,14.7431,0.0,0.0,0.0
205893100.0,31958088.0,0.0,141.0,0.0,14.7418,0.0,0.0,0.0
222015500.0,31973868.0,0.0,141.0,0.0,14.7424,0.0,0.0,0.0
239364800.0,31989652.0,0.0,141.0,0.0,14.742,0.0,0.0,0.0
254141200.0,32005456.0,0.0,141.0,0.0,14.7423,0.0,0.0,0.0
272145500.0,32021244.0,0.0,141.0,0.0,14.7415,0.0,0.0,0.0
293052000.0,32043400.0,0.0,141.0,1.0,14.7421,0.0,0.0,0.0
310018900.0,32059196.0,0.0,141.0,0.0,14.7429,0.0,0.0,0.0
329757800.0,32081360.0,0.0,141.0,0.0,14.743,0.0,0.0,0.0
344272000.0,32097156.0,0.0,141.0,0.0,14.7421,0.0,0.0,0.0
362767100.0,32112932.0,0.0,141.0,0.0,14.742,0.0,0.0,0.0
378884500.0,32128716.0,0.0,141.0,0.0,14.7409,0.0,0.0,0.0
399436800.0,32150888.0,0.0,141.0,0.0,14.7425,0.0,0.0,0.0
413889800.0,32166680.0,0.0,141.0,0.0,14.7427,0.0,0.0,0.0
