11388300.0,47393616.0,0.0,41.0,0.0,14.7412,0.0,0.0,0.0
27423000.0,47409400.0,0.0,41.0,0.0,14.7397,0.0,0.0,0.0
44188800.0,47425188.0,0.0,41.0,0.0,14.7378,0.0,0.0,0.0
61622200.0,47440972.0,0.0,41.0,0.0,14.7385,0.0,0.0,0.0
79888900.0,47456756.0,0.0,41.0,0.0,14.7376,0.0,0.0,0.0
91789200.0,47472552.0,0.0,41.0,0.0,14.7403,0.0,0.0,0.0
111767800.0,47488348.0,0.0,41.0,0.0,14.739,0.0,0.0,0.0
129147800.0,47504128.0,0.0,41.0,0.0,14.7381,0.0,0.0,0.0
149708300.0,47526280.0,0.0,41.0,0.0,14.7395,0.0,0.0,0.0
168543200.0,47542068.0,0.0,41.0,0.0,14.7396,0.0,0.0,0.0
186680900.0,47564224.0,0.0,41.0,0.0,14.7402,0.0,0.0,0.0
202692700.0,47580012.0,0.0,41.0,0.0,14.7398,0.0,0.0,0.0
219135900.0,47595788.0,0.0,41.0,0.0,14.7388,0.0,0.0,0.0
234074300.0,47611564.0,0.0,41.0,0.0,14.739,0.0,0.0,0.0
252787300.0,47627352.0,0.0,41.0,0.0,14.7384,0.0,0.0,0.0
272241400.0,47649512.0,0.0,41.0,0.0,14.7395,0.0,0.0,0.0
287717200.0,47665292.0,0.0,41.0,0.0,14.7388,0.0,0.0,0.0
304281500.0,47681076.0,0.0,41.0,0.0,14.7396,0.0,0.0,0.0
322072200.0,47696868.0,0.0,41.0,1.0,14.739,0.0,0.0,0.0
341353300.0,47719032.0,0.0,41.0,0.0,14.741,0.0,0.0,0.0
357753600.0,47734816.0,0.0,41.0,2.0,14.7405,0.0,0.0,0.0
375015700.0,47750592.0,0.0,41.0,0.0,14.7393,0.0,0.0,0.0
394746800.0,47772752.0,0.0,41.0,0.0,14.7406,0.0,0.0,0.0
412078300.0,47788540.0,0.0,41.0,0.0,14.7397,0.0,0.0,0.0
428705800.0,47804324.0,0.0,41.0,0.0,14.7385,0.0,0.0,0.0
448731600.0,47826496.0,0.0,41.0,0.0,14.7395,0.0,0.0,0.0
464311900.0,47842276.0,0.0,41.0,0.0,14.739,0.0,0.0,0.0
479626700.0,47858072.0,0.0,41.0,0.0,14.739,0.0,0.0,0.0
497230800.0,47873856.0,0.0,41.0,0.0,14.7385,0.0,0.0,0.0
516588200.0,47889636.0,0.0,41.0,0.0,14.7399,0.0,0.0,0.0
532828300.0,47911792.0,0.0,41.0,0.0,14.7396,0.0,0.0,0.0
549457200.0,47927576.0,0.0,41.0,0.0,14.7398,0.0,0.0,0.0
568503400.0,47943356.0,0.0,41.0,0.0,14.7388,0.0,0.0,0.0
586894200.0,47965504.0,0.0,41.0,0.0,14.7396,0.0,0.0,0.0
603256200.0,47981292.0,0.0,41.0,0.0,14.7403,0.0,0.0,0.0
619416400.0,47997068.0,0.0,41.0,0.0,14.7399,0.0,0.0,0.0
635484000.0,48012852.0,0.0,41.0,0.0,14.7391,0.0,0.0,0.0
651779700.0,48028644.0,0.0,41.0,0.0,14.7398,0.0,0.0,0.0
667704700.0,48044444.0,0.0,41.0,0.0,14.7395,0.0,0.0,0.0
682233100.0,48060228.0,0.0,41.0,0.0,14.7403,0.0,0.0,0.0
697335300.0,48076008.0,0.0,41.0,0.0,14.7401,0.0,0.0,0.0
714415700.0,48091784.0,0.0,41.0,0.0,14.7397,0.0,0.0,0.0
730953000.0,48107556.0,0.0,41.0,2.0,14.7377,0.0,0.0,0.0
745836000.0,48123340.0,0.0,41.0,0.0,14.7385,0.0,0.0,0.0
764901300.0,48139124.0,0.0,41.0,0.0,14.7395,0.0,0.0,0.0
784291000.0,48161280.0,0.0,41.0,0.0,14.7393,0.0,0.0,0.0
800074300.0,48177060.0,0.0,41.0,0.0,14.7394,0.0,0.0,0.0
815587600.0,48192852.0,0.0,41.0,0.0,14.7401,0.0,0.0,0.0
831855800.0,48208640.0,0.0,41.0,0.0,14.7399,0.0,0.0,0.0
847001000.0,48224436.0,0.0,41.0,0.0,14.7401,0.0,0.0,0.0
861966000.0,48240204.0,0.0,41.0,0.0,14.7402,0.0,0.0,0.0
