time_sec,tof_pos_mm_1,tof_pos_mm_2,tof_pos_mm_3,reel_radians_1,reel_radians_2,reel_radians_3,reel_lin_mm_1,reel_lin_mm_2,reel_lin_mm_3,press_psi_1,press_psi_2,press_psi_3,flow_lpm_1,flow_lpm_2,flow_lpm_3,supply_psi,fric_level,inertia_level,hash
0.3346962,423.749193,0,0,0,0,0,-52.41,0,0,4.25415928571428,3.7815056159897,-18.6815842474246,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.3497351,423.749193,0,0,0,0,0,-52.41,0,0,4.30393071428571,3.56116171153176,-14.4789124967022,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.3655726,423.749193,0,0,0,0,0,-52.41,0,0,4.36783071428571,3.56000017276288,-8.71605788481277,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.3812015,423.749193,0,0,0,0,0,-52.41,0,0,4.42811642857143,3.28030163721481,-7.90574499444868,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.3963247,423.749193,0,0,0,0,0,-52.41,0,0,4.47988785714286,3.12686236584479,-7.23048425247868,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.4122104,423.749193,0,0,0,0,0,-52.41,0,0,4.547145,3.1741369937385,-5.16975846369754,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.4273316,423.749193,0,0,0,0,0,-52.41,0,0,4.591045,2.97748848016588,-7.04915549379595,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.4431941,423.749193,0,0,0,0,0,-52.41,0,0,4.63873071428571,2.89223153452955,-4.53510780830767,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.459134,423.749193,0,0,0,0,0,-52.41,0,0,4.69431642857143,2.92533538944283,-3.44052431188358,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.4753053,423.749193,0,0,0,0,0,-52.41,0,0,4.73403071428571,2.69302763566535,-5.40208593576001,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.4934589,423.749193,0,0,0,0,0,-52.41,0,0,4.78383071428571,2.72253072039509,-3.31491636967098,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.5083756,423.749193,0,0,0,0,0,-52.41,0,0,4.83967357142857,2.70371379233912,-3.47735671599109,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.5280612,423.749193,0,0,0,0,0,-52.41,0,0,4.87835928571428,2.50973681793493,-4.9619859277068,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.5508623,423.749193,0,0,0,0,0,-52.41,0,0,4.92588785714285,2.5697883722864,-2.76809683176781,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.5721693,423.749193,0,0,0,0,0,-52.41,0,0,4.97125928571428,2.4645529598252,-4.75799107418851,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.587628,423.749193,0,0,0,0,0,-52.41,0,0,5.00298785714286,2.31506292026941,-4.42461059598522,19.98046875,0,0,4.09702674908425,med,lo,0301703c
0.6028378,423.749193,0,0,0,0,0,-52.41,0,0,5.05008785714286,2.35258062250448,-2.64721099264601,19.98046875,0,-6.45600031931546,4.09702674908425,med,lo,0301703c
0.6204196,423.749193,0,0,0,0,0,-52.41,0,0,5.086945,2.13734748862965,-4.67488205979232,19.98046875,0,-23.2416011495357,4.09702674908425,med,lo,0301703c
0.6414018,423.749193,0,0,0,0,0,-52.41,0,0,5.12440214285714,2.15953287911539,-4.40949986609501,19.98046875,0,-46.1142879951104,4.09702674908425,med,lo,0301703c
0.6578247,423.749193,0,0,0,0,0,-52.41,0,0,5.16770214285714,2.1841575010158,-4.28389192388259,19.98046875,-0.794020642794097,-80.4233182634726,4.09702674908425,med,lo,0301703c
0.6800668,423.749193,0,0,0,0,0,-52.41,0,0,5.18875928571428,1.99482668168716,-6.46550355178564,19.98046875,-2.85847431405875,-125.4308633467,4.09702674908425,med,lo,0301703c
0.7025558,423.749193,0,0,0,0,0,-52.41,0,0,5.23685928571428,1.92223050863169,-4.11011853014484,19.98046875,-5.67157601995783,-180.030180332911,4.09702674908425,med,lo,0301703c
0.7225681,423.749193,0,0,0,0,0,-52.41,0,0,5.27161642857143,1.78818893470208,-7.93879971608376,19.8828125,-9.89122857880647,-242.745612006261,4.09702674908425,med,lo,0301703c
0.7388247,423.749193,0,0,0,0,0,-52.41,0,0,5.29543071428571,1.55739118132417,-8.78027848684642,19.62890625,-15.4266867742853,-299.373957664257,4.09702674908425,med,lo,0301703c
0.7567068,423.749193,0,0,0,0,0,-52.41,0,0,5.32335928571428,1.63184581640985,-8.04268598407912,19.2829241071429,-22.1418327819154,-330.178302044991,4.09702674908425,med,lo,0301703c
0.7774654,423.749193,0,0,0,0,0,-52.41,0,0,5.34433071428571,1.18314338998866,-8.89360896102303,18.7639508928571,-29.855176169058,-347.517274331152,4.09702674908425,med,lo,0301703c
0.7931978,423.749193,0,0,0,0,0,-52.41,0,0,5.359245,1.1042749075812,-7.99168727069929,18.0831473214286,-37.6138921643604,-342.168016923719,4.09702674908425,med,lo,0301703c
0.8096093,423.749193,0,0,0,0,0,-52.41,0,0,5.38945928571428,1.00566026610267,-7.36836966272719,17.2572544642857,-43.4669586169568,-307.305615199416,4.09702674908425,med,lo,0301703c
0.8318145,423.749193,0,0,0,0,0,-52.41,0,0,5.38237357142857,0.828409449970469,-9.07304887846945,16.30859375,-48.4125729063601,-257.502184164697,4.09702674908425,med,lo,0301703c
0.8545116,423.749193,0,0,0,0,0,-52.41,0,0,5.40743071428571,0.805294828469623,-3.81734813852121,15.2566964285714,-51.9743226468936,-183.9037805245,4.09702674908425,med,lo,0301703c
0.8760622,423.749193,0,0,0,0,0,-52.41,0,0,5.41911642857143,0.651158633838251,-5.00542927614103,14.2829241071429,-53.2220693712843,-94.9954332699275,4.09702674908425,med,lo,0301703c
0.8990081,423.749193,0,0,0,0,0,-52.41,0,0,5.425245,0.51595552113978,-4.48222025369161,13.3286830357143,-53.8119132773599,-25.824001277262,4.09702674908425,med,lo,0301703c
0.9203361,423.749193,0,0,0,0,0,-52.41,0,0,5.44337357142857,0.713649419604401,-2.72937558642421,12.3716517857143,-52.4734213366499,37.8137161559904,4.09702674908425,med,lo,0301703c
0.9440949,423.749193,0,0,0,0,0,-52.41,0,0,5.43933071428571,0.488659360070931,-4.12522926003511,11.5373883928571,-49.2973387654735,95.5488047258688,4.09702674908425,med,lo,0301703c
0.9627805,423.749193,0,0,0,0,0,-52.41,0,0,5.45291642857143,0.45439396638875,-1.47990710862514,10.6389508928571,-46.6430411881332,128.382177778388,4.09702674908425,med,lo,0301703c
0.9799996,423.749193,0,0,0,0,0,-52.41,0,0,5.470145,0.49272474576202,-1.33541075404994,9.85491071428571,-43.7618805699947,169.516122670026,4.09702674908425,med,lo,0301703c
0.998206,423.749193,0,0,0,0,0,-52.41,0,0,5.46753071428571,0.297934694219599,-3.72951702103434,9.19363839285714,-40.222817133541,189.068580779953,4.09702674908425,med,lo,0301703c
1.0180922,423.749193,0,0,0,0,0,-52.41,0,0,5.47500214285714,0.469145508753603,-1.36846547568476,8.54631696428571,-37.4324017317217,185.010523436383,4.09702674908425,med,lo,0301703c
1.0342931,423.749193,0,0,0,0,0,-52.41,0,0,5.485845,0.351713939219085,-0.984086284101876,7.94642857142857,-32.9631998279949,186.301723500246,4.09702674908425,med,lo,0301703c
1.055283,423.749193,0,0,0,0,0,-52.41,0,0,5.48001642857143,0.254957759770777,-1.93417342595035,7.42466517857143,-29.2199596548228,186.855094956188,4.09702674908425,med,lo,0301703c
1.0727214,423.749193,0,0,0,0,0,-52.41,0,0,5.49703071428571,0.32035239245914,0.168106870029016,6.93359375,-26.5429757734027,176.894408749244,4.09702674908425,med,lo,0301703c
1.0949739,423.749193,0,0,0,0,0,-52.41,0,0,5.49617357142857,0.333361626670669,-2.5641019782497,6.58482142857143,-23.7298740675036,176.341037293302,4.09702674908425,med,lo,0301703c
1.1154184,423.749193,0,0,0,0,0,-52.41,0,0,5.50150214285714,0.254841605893898,-1.6206257807279,6.26116071428571,-20.7806545371255,153.283893295747,4.09702674908425,med,lo,0301703c
1.1321792,423.749193,0,0,0,0,0,-52.41,0,0,5.50693071428571,0.318610084305808,-1.10591654384173,5.92912946428571,-18.4666515209827,134.100349489781,4.09702674908425,med,lo,0301703c
1.1476936,423.749193,0,0,0,0,0,-52.41,0,0,5.51600214285714,0.153787733000687,-2.13061291452368,5.62779017857143,-15.744295031403,127.090977714524,4.09702674908425,med,lo,0301703c
1.1634868,423.749193,0,0,0,0,0,-52.41,0,0,5.51718785714286,0.152393886478026,-3.34608225006957,5.390625,-14.1108811376551,121.372806003131,4.09702674908425,med,lo,0301703c
1.1799223,423.749193,0,0,0,0,0,-52.41,0,0,5.51920214285714,0.118941569934072,-3.12886550789754,5.15345982142857,-12.7270165887854,107.354062452617,4.09702674908425,med,lo,0301703c
1.2021511,423.749193,0,0,0,0,0,-52.41,0,0,5.515945,0.0583092461981315,-3.3706371861412,4.99720982142857,-10.9121122623989,102.373719349145,4.09702674908425,med,lo,0301703c
1.2221163,423.749193,0,0,0,0,0,-52.41,0,0,5.51491642857143,-0.0781715591461293,-2.19388909593886,4.84933035714286,-8.80228598297456,85.4036613669446,4.09702674908425,med,lo,0301703c
1.2393323,423.749193,0,0,0,0,0,-52.41,0,0,5.51613071428571,-0.129976188238507,-1.59795968589261,4.69587053571429,-7.57722556266367,78.3942895916878,4.09702674908425,med,lo,0301703c
1.256379,423.749193,0,0,0,0,0,-52.41,0,0,5.51410214285714,-0.0959431023100965,-1.94550647336817,4.58705357142857,-5.87575275667632,75.0740608560398,4.09702674908425,med,lo,0301703c
1.2765772,423.749193,0,0,0,0,0,-52.41,0,0,5.50638785714285,-0.116037723011843,-0.840534350144313,4.54520089285714,-5.24053624244104,65.2978318010764,4.09702674908425,med,lo,0301703c
1.2919345,423.749193,0,0,0,0,0,-52.41,0,0,5.50120214285714,-0.0441384732177119,0.326769533876553,4.45870535714286,-4.46920190372677,48.8811452748171,4.09702674908425,med,lo,0301703c
1.3083576,423.749193,0,0,0,0,0,-52.41,0,0,5.50740214285714,-0.120335416456732,1.74717814355897,4.43080357142857,-3.49369082829402,40.0272019797559,4.09702674908425,med,lo,0301703c
1.3271608,423.749193,0,0,0,0,0,-52.41,0,0,5.50167357142857,-0.0450677042328237,0.661094432697889,4.35267857142857,-2.88116061813857,26.5618298851836,4.09702674908425,med,lo,0301703c
1.3462825,423.749193,0,0,0,0,0,-52.41,0,0,5.50948785714286,-0.0379823177426067,1.70656805697872,4.29966517857143,-2.79041540181926,23.9794297574574,4.09702674908425,med,lo,0301703c
1.3616008,423.749193,0,0,0,0,0,-52.41,0,0,5.50133071428571,0.084908484005683,0.300325756568347,4.26618303571429,-2.65429757734026,20.474743869829,4.09702674908425,med,lo,0301703c
1.3785688,423.749193,0,0,0,0,0,-52.41,0,0,5.50855928571428,-0.0146353884879828,1.85861977649929,4.23270089285714,-2.6089249691806,11.8052577267483,4.09702674908425,med,lo,0301703c
1.3933122,423.749193,0,0,0,0,0,-52.41,0,0,5.50171642857143,0.0938523325261021,0.532653228630832,4.20200892857143,-2.29131671206296,8.66948614308067,4.09702674908425,med,lo,0301703c
1.4101963,423.749193,0,0,0,0,0,-52.41,0,0,5.511645,-0.00720154036710963,0.903810531559788,4.13225446428571,-1.9510221508655,7.56274323119809,4.09702674908425,med,lo,0301703c
1.4258264,423.749193,0,0,0,0,0,-52.41,0,0,5.50560214285714,0.108255413260307,-0.792368898619519,4.10993303571429,-2.04176736718482,8.66948614308073,4.09702674908425,med,lo,0301703c
1.4420704,423.749193,0,0,0,0,0,-52.41,0,0,5.51321642857143,0.0204430823324174,0.387212453437397,4.07087053571429,-1.81490432638651,6.82491462327635,4.09702674908425,med,lo,0301703c
1.4644018,423.749193,0,0,0,0,0,-52.41,0,0,5.50860214285714,0.0731769424399067,-0.985975125338041,4.05970982142857,-1.86027693454617,4.61142879951105,4.09702674908425,med,lo,0301703c
1.4859807,423.749193,0,0,0,0,0,-52.41,0,0,5.514645,-0.0125446187039883,0.166218028792731,4.01506696428571,-1.58804128558819,-1.29120006386303,4.09702674908425,med,lo,0301703c
1.5003836,423.749193,0,0,0,0,0,-52.41,0,0,5.51107357142857,0.0329877010364058,-1.2541905808898,4.00948660714286,-1.76953171822684,1.10674291188263,4.09702674908425,med,lo,0301703c
1.5173098,423.749193,0,0,0,0,0,-52.41,0,0,5.51071642857143,-0.0274123149457419,-0.433489063726201,3.97321428571429,-1.72415911006718,-3.50468588762833,4.09702674908425,med,lo,0301703c
1.5325157,423.749193,0,0,0,0,0,-52.41,0,0,5.51010214285714,0.0132415419653222,-0.0764980700693435,3.93694196428571,-2.10982627942431,-4.79588595149145,4.09702674908425,med,lo,0301703c
1.5495989,423.749193,0,0,0,0,0,-52.41,0,0,5.50965928571428,-0.0459969352479428,0.271048717406154,3.89229910714286,-1.90564954270583,-4.05805734356974,4.09702674908425,med,lo,0301703c
1.5719553,423.749193,0,0,0,0,0,-52.41,0,0,5.509845,-0.0328715471595132,0.223827686499062,3.85881696428571,-2.2459441039033,-1.10674291188267,4.09702674908425,med,lo,0301703c
1.5955323,423.749193,0,0,0,0,0,-52.41,0,0,5.51023071428571,0.0637684784119173,0.661094432697889,3.80022321428571,-2.45012084062178,-3.29894841602904e-14,4.09702674908425,med,lo,0301703c
1.6155102,423.749193,0,0,0,0,0,-52.41,0,0,5.50898785714286,0.0207915439630808,0.13316330715762,3.78069196428571,-2.08713997534449,6.64045747129586,4.09702674908425,med,lo,0301703c
1.6316862,423.749193,0,0,0,0,0,-52.41,0,0,5.50703071428571,0.0605161698590258,1.23813543038136,3.73325892857143,-1.90564954270583,2.39794297574573,4.09702674908425,med,lo,0301703c
1.6526585,423.749193,0,0,0,0,0,-52.41,0,0,5.51855928571428,0.0538953988763719,1.26552362830744,3.671875,-1.72415911006718,8.48502899110033,4.09702674908425,med,lo,0301703c
1.6717213,423.749193,0,0,0,0,0,-52.41,0,0,5.51265928571428,0.0296192386066217,-0.589318465719343,3.68024553571429,-1.29311933255039,12.7275434866505,4.09702674908425,med,lo,0301703c
1.6918436,423.749193,0,0,0,0,0,-52.41,0,0,5.51710214285714,0.106280797353191,0.471265888451817,3.65792410714286,-1.61072758966803,7.74720038317859,4.09702674908425,med,lo,0301703c
1.7131323,423.749193,0,0,0,0,0,-52.41,0,0,5.51647357142857,0.122774647871397,-0.395712239000527,3.64676339285714,-1.20237411623106,5.90262886337415,4.09702674908425,med,lo,0301703c
1.7287374,423.749193,0,0,0,0,0,-52.41,0,0,5.51387357142857,-0.00871154076666278,-0.281437344205627,3.64118303571429,-0.884765859113423,3.50468588762842,4.09702674908425,med,lo,0301703c
1.7460083,423.749193,0,0,0,0,0,-52.41,0,0,5.52205928571428,0.0787523285305634,0.228549789589918,3.58258928571429,-1.13431520399157,-1.10674291188263,4.09702674908425,med,lo,0301703c
1.7684143,423.749193,0,0,0,0,0,-52.41,0,0,5.52213071428571,0.0118476954426545,-1.28441204067016,3.58537946428571,-1.17968781215123,4.98034310347194,4.09702674908425,med,lo,0301703c
1.7905846,423.749193,0,0,0,0,0,-52.41,0,0,5.51748785714286,0.0192815435635348,-1.57057148796665,3.56305803571429,-1.29311933255038,-2.58240012772621,4.09702674908425,med,lo,0301703c
1.8118769,423.749193,0,0,0,0,0,-52.41,0,0,5.522345,0.0577284768137047,-0.0925532205776668,3.54073660714286,-1.42923715702937,-7.74720038317852,4.09702674908425,med,lo,0301703c
1.8324452,423.749193,0,0,0,0,0,-52.41,0,0,5.51855928571428,-0.0516884752154849,-1.37696526124806,3.51283482142857,-0.998197379512579,-9.77622905496342,4.09702674908425,med,lo,0301703c
1.8481715,423.749193,0,0,0,0,0,-52.41,0,0,5.518845,-0.0703892493945784,-0.432544643108148,3.48772321428571,-1.5199823733487,-11.251886270807,4.09702674908425,med,lo,0301703c
1.864799,423.749193,0,0,0,0,0,-52.41,0,0,5.52097357142857,-0.0200946207017541,-0.51848691935891,3.46540178571429,-1.83759063046634,-12.7275434866505,4.09702674908425,med,lo,0301703c
1.880991,423.749193,0,0,0,0,0,-52.41,0,0,5.51570214285714,-0.0906000239732323,-1.1172495912595,3.45982142857143,-2.33668932022263,-12.54308633467,4.09702674908425,med,lo,0301703c
1.8968728,423.749193,0,0,0,0,0,-52.41,0,0,5.51347357142857,-0.041350780172398,0.23327189268048,3.3984375,-2.56355236102094,-18.0768008940833,4.09702674908425,med,lo,0301703c
1.9132878,423.749193,0,0,0,0,0,-52.41,0,0,5.51501642857143,-0.0444869348483969,0.465599364743024,3.33705357142857,-2.85847431405875,-8.66948614308076,4.09702674908425,med,lo,0301703c
1.9353228,423.749193,0,0,0,0,0,-52.41,0,0,5.51120214285714,-0.0796815595456753,-0.051943133997714,3.25334821428571,-2.9719058344579,0.737828607921747,4.09702674908425,med,lo,0301703c
1.9564699,423.749193,0,0,0,0,0,-52.41,0,0,5.51347357142857,-0.022998467623975,0.886810960433528,3.19754464285714,-3.22145517933605,14.7565721584353,4.09702674908425,med,lo,0301703c
1.9716619,423.749193,0,0,0,0,0,-52.41,0,0,5.51337357142857,-0.0131253880884224,0.114274894795135,3.13616071428571,-2.58623866510077,24.5328012133988,4.09702674908425,med,lo,0301703c
1.9878332,423.749193,0,0,0,0,0,-52.41,0,0,5.51117357142857,-0.0264830839306372,0.172828973119754,3.09988839285714,-1.74684541414701,34.4934874203426,4.09702674908425,med,lo,0301703c
2.0049542,423.749193,0,0,0,0,0,-52.41,0,0,5.51287357142857,0.0184684664253156,0.658261170843552,3.06361607142857,-0.521784993836121,41.1339448916385,4.09702674908425,med,lo,0301703c
2.0249061,423.749193,0,0,0,0,0,-52.41,0,0,5.51185928571428,-0.0272961610688348,-0.199272750427432,3.08035714285714,0.453726081596628,50.541259642641,4.09702674908425,med,lo,0301703c
2.0439294,423.749193,0,0,0,0,0,-52.41,0,0,5.51175928571428,-0.0232307753777385,0.186995282391618,3.12220982142857,1.38386454886971,44.0852593233256,4.09702674908425,med,lo,0301703c
2.0593939,423.749193,0,0,0,0,0,-52.41,0,0,5.51347357142857,0.0012776926457824,0.225716527735522,3.18917410714286,2.08713997534448,36.8914303960883,4.09702674908425,med,lo,0301703c
2.0755047,423.749193,0,0,0,0,0,-52.41,0,0,5.51011642857143,-0.0475069356474887,-0.370212882310785,3.25334821428571,2.99459213853773,23.2416011495357,4.09702674908425,med,lo,0301703c
2.0922206,423.749193,0,0,0,0,0,-52.41,0,0,5.51051642857143,0.00987307953553816,0.354157731802168,3.30636160714286,2.83578800997892,9.59177190298297,4.09702674908425,med,lo,0301703c
2.1092003,423.749193,0,0,0,0,0,-52.41,0,0,5.51133071428571,0.00127769264578241,0.283326185441852,3.35658482142857,2.79041540181925,-1.84457151980441,4.09702674908425,med,lo,0301703c
2.1265952,423.749193,0,0,0,0,0,-52.41,0,0,5.50703071428571,-0.0270638533150641,0.13882983086653,3.43191964285714,2.33668932022263,-14.203200702494,4.09702674908425,med,lo,0301703c
2.1427027,423.749193,0,0,0,0,0,-52.41,0,0,5.51307357142857,0.0162615427644069,0.93969851504912,3.42912946428571,1.63341389374786,-28.7753157089489,4.09702674908425,med,lo,0301703c
2.1596818,423.749193,0,0,0,0,0,-52.41,0,0,5.51191642857143,0.0116153876888693,-0.0349435628711019,3.46540178571429,1.1570015080714,-29.5131443168707,4.09702674908425,med,lo,0301703c
2.180465,423.749193,0,0,0,0,0,-52.41,0,0,5.510145,0.018352312548423,0.0349435628711605,3.4765625,0.340294561197468,-33.0178302044991,4.09702674908425,med,lo,0301703c
2.1981078,423.749193,0,0,0,0,0,-52.41,0,0,5.51211642857143,0.0680661718567988,0.62615086982667,3.45424107142857,-0.544471297915951,-34.4934874203426,4.09702674908425,med,lo,0301703c
2.2211921,423.749193,0,0,0,0,0,-52.41,0,0,5.511945,0.00557538609066389,0.460877261652403,3.44866071428571,-0.794020642794097,-29.1442300129098,4.09702674908425,med,lo,0301703c
2.2424883,423.749193,0,0,0,0,0,-52.41,0,0,5.51358785714286,0.00557538609066389,0.204939274136459,3.3984375,-1.27043302847055,-27.2996584931054,4.09702674908425,med,lo,0301703c
2.2615679,423.749193,0,0,0,0,0,-52.41,0,0,5.51540214285714,0.049946167062161,0.277659661733001,3.36495535714286,-1.90564954270583,-18.6301723500246,4.09702674908425,med,lo,0301703c
2.2774523,423.749193,0,0,0,0,0,-52.41,0,0,5.51375928571428,0.0729446346861288,-0.273881979260551,3.33147321428571,-1.9510221508655,-11.0674291188265,4.09702674908425,med,lo,0301703c
2.2939357,423.749193,0,0,0,0,0,-52.41,0,0,5.51260214285714,0.0368207789737385,0.287103867914478,3.30915178571429,-2.20057149574364,-7.00937177525681,4.09702674908425,med,lo,0301703c
2.310336,423.749193,0,0,0,0,0,-52.41,0,0,5.51628785714286,0.0525015523536969,0.467488205979191,3.2421875,-1.9510221508655,-4.61142879951102,4.09702674908425,med,lo,0301703c
2.3270122,423.749193,0,0,0,0,0,-52.41,0,0,5.52108785714285,0.0343815475590663,-0.138829830866647,3.21428571428571,-1.90564954270583,4.79588595149148,4.09702674908425,med,lo,0301703c
2.3429534,423.749193,0,0,0,0,0,-52.41,0,0,5.51647357142857,0.0408861646648348,-0.865089286216001,3.17801339285714,-1.65610019782769,5.3492574074328,4.09702674908425,med,lo,0301703c
2.367037,423.749193,0,0,0,0,0,-52.41,0,0,5.520045,0.0630715551505834,-0.139774251484818,3.15848214285714,-1.83759063046634,9.77622905496342,4.09702674908425,med,lo,0301703c
2.3869143,423.749193,0,0,0,0,0,-52.41,0,0,5.51963071428571,0.032871547159506,-0.818812675927139,3.13058035714286,-1.31580563663022,8.48502899110033,4.09702674908425,med,lo,0301703c
2.4013704,423.749193,0,0,0,0,0,-52.41,0,0,5.51878785714286,-0.03345231654394,-0.590262886337455,3.12779017857143,-1.29311933255039,8.85394329506119,4.09702674908425,med,lo,0301703c
2.4191107,423.749193,0,0,0,0,0,-52.41,0,0,5.52035928571428,0.0196300051941909,-0.554374902848182,3.08314732142857,-0.998197379512579,6.0870860153546,4.09702674908425,med,lo,0301703c
2.4421333,423.749193,0,0,0,0,0,-52.41,0,0,5.52033071428571,-0.0482038589088226,-0.744203447094255,3.08035714285714,-0.907452163193253,10.1451433589242,4.09702674908425,med,lo,0301703c
2.4628497,423.749193,0,0,0,0,0,-52.41,0,0,5.51697357142857,-0.0382146254963991,-0.487321038960199,3.05524553571429,-0.81670694687393,7.56274323119812,4.09702674908425,med,lo,0301703c
2.4788423,423.749193,0,0,0,0,0,-52.41,0,0,5.51888785714286,-0.0272961610688637,-0.0254993566899768,3.05524553571429,-0.907452163193253,10.3296005109048,4.09702674908425,med,lo,0301703c
2.4960741,423.749193,0,0,0,0,0,-52.41,0,0,5.51411642857143,-0.0284576998377463,0.018888412362837,3.046875,-0.589843906075618,4.61142879951105,4.09702674908425,med,lo,0301703c
2.5151853,423.749193,0,0,0,0,0,-52.41,0,0,5.51493071428571,-0.0270638533150858,0.817868255309085,3.03013392857143,-0.385667169357132,6.45600031931546,4.09702674908425,med,lo,0301703c
2.533063,423.749193,0,0,0,0,0,-52.41,0,0,5.51543071428571,-0.0365884712199606,0.648816964662133,3.01618303571429,-0.0226863040798298,6.64045747129592,4.09702674908425,med,lo,0301703c
2.5531469,423.749193,0,0,0,0,0,-52.41,0,0,5.51685928571428,0.0219530827319706,0.66298327393429,3.01060267857143,-0.431039777516795,8.11611468713944,4.09702674908425,med,lo,0301703c
2.5697603,423.749193,0,0,0,0,0,-52.41,0,0,5.51700214285714,0.0523853984768187,0.456155158561547,3.03292410714286,-0.113431520399156,6.45600031931549,4.09702674908425,med,lo,0301703c
2.5871006,423.749193,0,0,0,0,0,-52.41,0,0,5.51247357142857,0.0415830879261687,0.454266317325381,3.05245535714286,-3.56857400772372e-17,0.737828607921746,4.09702674908425,med,lo,0301703c
