time_sec,tof_pos_mm_1,tof_pos_mm_2,tof_pos_mm_3,reel_radians_1,reel_radians_2,reel_radians_3,reel_lin_mm_1,reel_lin_mm_2,reel_lin_mm_3,press_psi_1,press_psi_2,press_psi_3,flow_lpm_1,flow_lpm_2,flow_lpm_3,supply_psi,fric_level,inertia_level,hash
0,141.234250387026,167.259042967426,1031.61970582246,-0.0015707963267949,0.0256460808918428,1.08866807244053,-46.8453771376344,0.0848889501588183,4.98393250787979,0.116475,1.51921105981799,9.20803228115676,0.387137276785714,5.33863615810331,18.060770361606,2.34516158424909,lo,hi,264bcf20
0.0184292,147.202010617729,243.179622077293,934.278979458123,-0.000523598775598299,0.0615505941404228,2.2610798427611,-46.8384369866744,0.212222144587377,10.798385172727,0.153932142857143,1.6631941257567,8.5024600031327,0.516183035714286,5.46052282837965,5.62269265974528,2.34516158424909,lo,hi,264bcf20
0.0386317,154.759833715545,279.167116958873,759.366901962832,0.0010471975511966,0.133359620637583,4.10344119612199,-46.8280267791044,0.509330777362904,21.5962930422158,0.193289285714286,1.79539494358115,7.0982944013677,0.641741071428571,5.14361748566118,-7.15615429422126,2.34516158424909,lo,hi,264bcf20
0.0545182,163.318815595915,330.305880205033,549.931672194168,0.00471238898038469,0.276977673631903,6.69949583040325,-46.8037364708944,1.1035361946803,38.6228205252203,0.232860714285715,1.92569861976009,5.74647095672615,0.767299107142857,4.4122974640032,-19.4238473700291,2.34516158424909,lo,hi,264bcf20
0.0820973,172.132524596137,344.388275396894,364.931967754134,0.0120427718387609,0.50266318548012,9.37929416256454,-46.7551568231344,2.20702361156737,62.2917716994939,0.272960714285714,2.04182365837779,4.52794553889232,0.840541294642857,3.51033610395834,-31.5211558197841,2.34516158424909,lo,hi,264bcf20
0.1040835,180.438896849562,342.995359253549,124.011766634152,0.0267035375555132,0.830933020895708,12.0590924947258,-46.6580003455344,4.03193100399011,84.2969964116397,0.315975,2.10243234147404,3.59067197866848,0.882393973214286,2.58399740985823,-35.9511560971592,2.34516158424909,lo,hi,264bcf20
0.1290996,187.602337510283,323.482359008642,-117.289264092047,0.050789081233035,1.1745905048464,13.5246072076266,-46.4983936551744,6.57810219068632,102.144939153555,0.360946428571429,2.14906208612965,2.43914452195264,0.892857142857143,1.70641338386864,-36.1215407232121,2.34516158424909,lo,hi,264bcf20
0.1492763,193.199764225458,271.888696945801,-344.737734834298,0.085870199198121,1.53876485351057,14.1108130927868,-46.2659394767244,9.12402502609449,104.210302225076,0.408603571428572,2.16703500698192,1.32251183665244,0.889369419642857,0.828829357879053,-31.691540445837,2.34516158424909,lo,hi,264bcf20
0.1731521,197.064994684241,226.618264503796,-598.012949079374,0.124616508592395,1.79009644625063,12.7290420777662,-46.0092162628444,11.5421930546021,95.0603291572562,0.454732142857143,2.17692011345066,0.0174473857078209,0.885881696428571,0.316905342718462,-25.3873092818802,2.34516158424909,lo,hi,264bcf20
0.188533,199.283784227145,153.515079432682,-820.374962325994,0.169122404518251,2.00552352574211,11.0122962712253,-45.7143608958944,12.8567493367058,71.7935054468068,0.500760714285715,2.144369156796,-0.769080762000507,0.885881696428571,-0.0243773340552662,-19.0830781179234,2.34516158424909,lo,hi,264bcf20
0.2141422,200.136277520959,115.490232804258,-952.242138984894,0.20943951023932,2.06194490370416,8.75121642846424,-45.4472818074644,13.7465792801234,51.846746247394,0.542903571428572,2.11491353651034,-1.60655527597567,0.885881696428571,-0.121886670276332,-13.2900008321252,2.34516158424909,lo,hi,264bcf20
0.2312225,200.010621575893,55.2672150570349,-1073.96826206111,0.25551620249197,2.17991687580664,8.0393949964839,-45.1420790071444,13.9150077127849,36.8846919740361,0.584417857142857,2.04431989738505,-1.92828506842779,0.885881696428571,-0.121886670276331,-7.66730817237992,2.34516158424909,lo,hi,264bcf20
0.2548781,199.331276007802,31.1462770781665,-1119.68843903425,0.296356906988637,2.24659668612543,7.66254835602371,-44.8715858179444,14.4224803178088,41.8448978433235,0.622775,1.99239812603406,-2.3323665214208,0.87890625,-0.146264004331598,-4.77076952948084,2.34516158424909,lo,hi,264bcf20
0.2710917,198.498241507831,3.16696278470223,-1130.15892739666,0.347145988221672,2.52357435975734,8.96057567316435,-44.5352417003344,15.3116078302286,53.8631849841169,0.663532142857143,1.91920839834121,-2.23535905688533,0.875418526785714,-0.19501867244213,-2.55576939079331,2.34516158424909,lo,hi,264bcf20
0.2953423,197.835417389475,-4.74998518341351,-1097.92460822343,0.398458668230305,2.72874300689208,9.96550004772481,-44.1954714177344,17.1330701563627,74.590100567543,0.701089285714286,1.89115067189962,-2.44961295337731,0.871930803571429,-0.268150674607929,-2.38538476474042,2.34516158424909,lo,hi,264bcf20
0.3148458,197.566350186287,-3.55549479715276,-1073.93951615998,0.467050107833683,3.10317578791298,11.0541681201654,-43.7413537882444,19.2511036363075,83.6992499044251,0.739789285714286,1.84322288296024,-2.17324636376551,0.864955357142857,-0.365660010828994,-2.55576939079331,2.34516158424909,lo,hi,264bcf20
0.3345992,197.795669248723,2.44477140777701,-1006.28051218925,0.534070751110265,3.28269835415588,10.2167311413649,-43.2976994036044,21.5377100358157,81.5982562214324,0.775346428571429,1.82455101518594,-2.22698431174559,0.857979910714286,-0.39003734488426,-2.55576939079331,2.34516158424909,lo,hi,264bcf20
