time_sec,tof_pos_mm_1,tof_pos_mm_2,tof_pos_mm_3,reel_radians_1,reel_radians_2,reel_radians_3,reel_lin_mm_1,reel_lin_mm_2,reel_lin_mm_3,press_psi_1,press_psi_2,press_psi_3,flow_lpm_1,flow_lpm_2,flow_lpm_3,supply_psi,fric_level,inertia_level,hash
0,150.587759587496,-10.5796763075572,-194.846380750743,0,0,0,-63.242525655662,0,0,0.14215142857143,2.74458951824039,24.9486391335393,0.303431919642857,7.28332391686584,73.0248500837533,4.50704950549451,hi,hi,e9559301
0.0239767,150.540503688738,-15.212652229628,-201.566494493228,0,0,0,-63.242525655662,0,0,0.211194285714288,3.40973238618131,23.1784857979341,0.533621651785714,8.99267544837518,54.5486831950928,4.50704950549451,hi,hi,e9559301
0.0403199,150.070916280186,-27.777904704444,-213.43477768668,0,0,0,-63.242525655662,0,0,0.294965714285716,3.80039600808405,20.3942421760112,0.777762276785714,10.5781609268766,31.4974654578116,4.50704950549451,hi,hi,e9559301
0.0645344,149.106046366472,-39.0233340279183,-231.908146256552,0,0,0,-63.242525655662,0,0,0.388122857142859,4.09821360036575,15.8448904437881,1.025390625,10.9993055071035,6.51064928457558,4.50704950549451,hi,hi,e9559301
0.0807038,147.666549885489,-57.3177863097653,-256.320796182408,0,0,0,-63.242525655662,0,0,0.488994285714288,4.26208937942366,10.4681217615347,1.26604352678571,9.83496460882905,-19.3559843595491,4.50704950549451,hi,hi,e9559301
0.1039535,145.855287783862,-69.193778896269,-282.951967325626,0,0,0,-63.242525655662,0,0,0.57495142857143,4.35879130972841,4.29420748108117,1.49972098214286,8.22470591972605,-43.9908735444297,4.50704950549451,hi,hi,e9559301
0.1203166,143.822121578475,-83.9246294499202,-305.466187072924,0,0,0,-63.242525655662,0,0,0.660937142857145,4.3128249147357,0.963638033267104,1.64969308035714,6.44103475641197,-67.9219087525994,4.50704950549451,hi,hi,e9559301
0.144604,141.718427574478,-91.2513688926201,-316.834671928329,0,0,0,-63.242525655662,0,0,0.742194285714287,4.21835534798467,-1.98709802372291,1.68805803571429,4.55827075069155,-79.1835723799734,4.50704950549451,hi,hi,e9559301
0.1607748,139.659034292128,-97.9943833630121,-310.670607372092,0,0,0,-63.242525655662,0,0,0.82485142857143,4.01429702495963,-3.73346672574702,1.69154575892857,2.79937279797905,-73.9046675546419,4.50704950549451,hi,hi,e9559301
0.1848826,137.695554452392,-100.201157770862,-283.238514673853,0,0,0.0432491612009494,-63.242525655662,0,0,0.90215142857143,3.93606282950845,-5.33136165450787,1.6845703125,1.01570163466496,-63.3468579039787,4.50704950549451,hi,hi,e9559301
