time_sec,tof_pos_mm_1,tof_pos_mm_2,tof_pos_mm_3,reel_radians_1,reel_radians_2,reel_radians_3,reel_lin_mm_1,reel_lin_mm_2,reel_lin_mm_3,press_psi_1,press_psi_2,press_psi_3,flow_lpm_1,flow_lpm_2,flow_lpm_3,supply_psi,fric_level,inertia_level,hash
0,212.894945410232,6.00338652522018,-389.862589673871,0.0293215314335047,0.41761160689433,8.5861976855819,-4.05029514716646,1.68569701877063,53.6469660855298,0.135492857142853,1.72645383458878,9.37259778438141,0.408063616071429,5.47147840985034,16.8054632854913,2.48492739010989,lo,hi,bf3976e8
0.0232992,213.343605547794,2.24952016536306,-462.882481580252,0.0413643032722656,0.687531304033349,11.0629854794998,-3.97050467761645,3.45557571378308,78.213575869374,0.178292857142853,1.86766407355802,7.66961549012762,0.537109375,5.64094898006695,4.20136582137282,2.48492739010989,lo,hi,bf3976e8
0.0393146,213.627448634189,-10.3820246153602,-493.215557055562,0.0633554518473942,1.05930749065879,13.2920944940258,-3.82480747477646,5.52030269188796,94.9963265249938,0.223207142857139,1.94550820107969,5.57771444233567,0.669642857142857,5.15674735087665,-8.40273164274564,2.48492739010989,lo,hi,bf3976e8
0.0633721,213.465369209,-24.3415086458612,-497.108735964793,0.091106186954104,1.38524825701534,14.2002500184624,-3.64096114844646,8.21679445731707,105.222403011002,0.265621428571424,2.01928658436137,3.41215975449313,0.795200892857143,4.35781466271266,-21.3429383725739,2.48492739010989,lo,hi,bf3976e8
0.0795958,212.600295763639,-52.2063070870969,-459.672268136348,0.131423292675173,1.72646749679485,14.2002500184624,-3.37388496599646,10.491605196545,101.932063361683,0.306321428571424,2.0403094570169,1.88470716316366,0.871930803571429,3.4378315672511,-33.4428719381276,2.48492739010989,lo,hi,bf3976e8
0.1036062,210.870650454445,-69.2886852936134,-380.621011749863,0.171740398396242,1.9556445981393,12.3839389695893,-3.10683106272646,12.5131408981223,89.2218273715175,0.345992857142853,2.03515290334668,0.834282352722564,0.899832589285714,2.51784847178954,-38.484510923775,2.48492739010989,lo,hi,bf3976e8
0.120371,208.243047764414,-102.024787038804,-270.149627217416,0.218864288200089,2.16954322606079,10.402508734455,-2.79472014012646,13.9444418104806,66.6872683794461,0.388292857142853,2.00391608784435,0.236104659227574,0.906808035714286,1.57365529486846,-36.4678553295161,2.48492739010989,lo,hi,bf3976e8
0.1519687,204.865703622416,-120.980475783695,-153.885003759038,0.264417381677141,2.21537864632968,8.42107849932071,-2.49304848489646,14.7012784255185,49.4738686819708,0.429421428571424,1.99796621822486,-0.544486254953418,0.9033203125,0.653672199406899,-31.4262163438687,2.48492739010989,lo,hi,bf3976e8
0.1711059,201.058803893651,-139.006811953575,-1.01556951150737,0.314159265358979,2.34269925818771,7.55420277144946,-2.16366917504646,15.0789515187768,37.5858311073007,0.471478571428567,1.98785143987173,-0.845295981141342,0.899832589285714,0.0968403258380587,-25.040140295382,2.48492739010989,lo,hi,bf3976e8
0.1941458,197.251357479723,-141.849019413795,161.592053800959,0.359188760060433,2.42418444977685,6.68732704357821,-1.86552505444646,15.5824938411661,39.2026169905757,0.511892857142853,1.97952162240444,-1.1027395454303,0.896344866071429,-0.0968403258380595,-18.6540642468953,2.48492739010989,lo,hi,bf3976e8
