time_sec,tof_pos_mm_1,tof_pos_mm_2,tof_pos_mm_3,reel_radians_1,reel_radians_2,reel_radians_3,reel_lin_mm_1,reel_lin_mm_2,reel_lin_mm_3,press_psi_1,press_psi_2,press_psi_3,flow_lpm_1,flow_lpm_2,flow_lpm_3,supply_psi,fric_level,inertia_level,hash
0,129.640374697718,194.511313880347,2555.37332336779,0,0.0101986661831353,0.744936749012941,-55.1749292407144,0,1.64400682922393,0.127425714285715,1.67975549377293,9.78912850523467,0.345284598214286,5.16531053448296,23.7744657229953,2.40409891941392,hi,hi,5f00dcb9
0.0264184,136.336787699719,297.111115037051,2420.50791187731,0,0.0203973323662706,1.36571737319039,-55.1749292407144,0.0844443827010224,7.39790556860008,0.169025714285715,1.84533721029588,8.33187853020678,0.477818080357143,5.94131962886538,11.2970865492247,2.40409891941392,hi,hi,5f00dcb9
0.0434223,147.266988262815,460.129519841084,2141.83234192324,0.0010471975511966,0.0917879956482177,2.27619562198399,-55.1679892658744,0.168888765401958,13.5627411987738,0.217840000000001,1.94963283258087,6.4264033258931,0.6103515625,5.65031621847197,-1.85474555285779,2.40409891941392,hi,hi,5f00dcb9
0.0678659,162.050256964344,563.673268342376,1750.26952284521,0.0020943951023932,0.168277992021732,2.85559087121627,-55.1610492910344,0.759986586327591,21.7823819757497,0.257697142857144,2.02929482217379,3.7253110736021,0.742885044642857,4.92280769248846,-14.6693511907844,2.40409891941392,hi,hi,5f00dcb9
0.0829033,179.588482655776,683.729184993087,1280.23531348839,0.00942477796076938,0.280463320036221,3.60052762022921,-55.1124705238744,1.39329994000602,26.713901811781,0.299825714285715,2.07180770440044,2.69073265531216,0.864955357142857,4.02554717710879,-27.6525700607889,2.40409891941392,hi,hi,5f00dcb9
0.1070616,198.240158246287,729.971518463718,762.920694842029,0.0172787595947439,0.351853983318168,3.84883986990019,-55.0604223165244,2.23770335621711,29.1791521379475,0.340640000000001,2.08551512904361,1.56084594481661,0.910295758928571,3.05553580913077,-39.1182698420916,2.40409891941392,hi,hi,5f00dcb9
0.1226327,216.137388899619,734.981799385924,221.738687286252,0.0287979326579064,0.453840645149521,3.80745449495503,-54.9840859144044,2.82876260319808,26.3013407832171,0.383140000000001,2.03704249697211,0.934435647494197,0.924246651785714,2.13402500955165,-39.4554963062476,2.40409891941392,hi,hi,5f00dcb9
0.1452643,231.549584199599,694.750846796083,-325.145562728474,0.0371755130674792,0.494635309882062,3.2694446206679,-54.9285703425644,3.16646206768574,22.6011147643116,0.425397142857144,2.06674191703231,0.299047032790106,0.924246651785714,1.18826392577308,-35.408778736376,2.40409891941392,hi,hi,5f00dcb9
0.1618543,243.216431572328,579.833184045279,-865.23535948316,0.0486946861306418,0.560926640072441,2.73143474638078,-54.8522380918444,3.46192242645461,17.6682002558504,0.468968571428573,2.06982112111882,0.0331507103324227,0.917271205357143,0.315253694592857,-29.3387023815687,2.40409891941392,hi,hi,5f00dcb9
0.1846714,250.5644215877,476.231097178058,-1385.30035715252,0.0602138591938044,0.571125306255576,2.06926874725817,-54.7759077784444,3.71511168762172,13.1464252829012,0.51081142857143,2.0840251915824,-0.148487556697152,0.917271205357143,-0.0242502841994504,-22.4255598663715,2.40409891941392,hi,hi,5f00dcb9
0.2010648,253.76632183284,307.77800134013,-1859.61471311147,0.0748746249105567,0.617019304079685,1.28294662330006,-54.6787632770044,4.05275696490178,9.03628602699958,0.554940000000001,2.07230435022085,0.250011607090068,0.913783482142857,-0.169751989396154,-16.5240967436422,2.40409891941392,hi,hi,5f00dcb9
0.2261365,253.615847487223,198.401926440348,-2260.42410808702,0.0874409955249159,0.60682063789655,0.74493674901294,-54.5954986749244,4.17929442338912,4.10446520396799,0.59751142857143,2.07657550427633,-0.196832342598555,0.910295758928571,-0.194002273595604,-10.1167939246789,2.40409891941392,hi,hi,5f00dcb9
0.2425919,251.292309901167,62.3249870205166,-2567.46605332551,0.100530964914873,0.611919970988118,0.206926874725817,-54.5087670731744,4.09475942253271,1.22784885702638,0.640368571428573,2.06415935876621,-0.295593833797133,0.906808035714286,-0.169751989396154,-4.21533080194953,2.40409891941392,hi,hi,5f00dcb9
0.2671686,248.055373319212,-4.79128852295493,-2718.3147098975,0.111002940426839,0.586423305530279,0.0827707498903263,-54.4393841819744,3.88357399663737,-2.47091990799529,0.681182857142859,2.07299965436941,-0.652654609668906,0.899832589285714,-0.242502841994506,-2.02335878493578,2.40409891941392,hi,hi,5f00dcb9
0.2844988,244.965780365196,-63.5411656974562,-2704.86523609913,0.1230457122656,0.586423305530279,-9.62193288008469e-16,-54.3595957378044,3.84124855875703,-2.06013351069699,0.724054285714287,2.03843310526924,-0.705833874160456,0.896344866071429,-0.266753126193955,-1.01167939246789,2.40409891941392,hi,hi,5f00dcb9
0.3080182,242.700534760286,-79.2726935896985,-2523.94819268434,0.135088484104361,0.581323972438712,0.24831224967098,-54.2798096083544,3.79891944716748,0.404993142596516,0.765840000000001,2.02730823889218,-1.12298031250968,0.892857142857143,-0.291003410393406,-1.18029262454587,2.40409891941392,hi,hi,5f00dcb9
0.3247783,241.494684449027,-75.6510775944721,-2194.11870289833,0.14765485471872,0.617019304079685,0.703551374067778,-54.1965567811544,3.96765697821557,4.10292003803966,0.808954285714287,1.9901591315259,-1.34951016644763,0.882393973214286,-0.315253694592857,-1.51751908870183,2.40409891941392,hi,hi,5f00dcb9
