time_sec,tof_pos_mm_1,tof_pos_mm_2,tof_pos_mm_3,reel_radians_1,reel_radians_2,reel_radians_3,reel_lin_mm_1,reel_lin_mm_2,reel_lin_mm_3,press_psi_1,press_psi_2,press_psi_3,flow_lpm_1,flow_lpm_2,flow_lpm_3,supply_psi,fric_level,inertia_level,hash
0,620.49983428,0,0,0.000523598775598299,0.136531115527326,5.38392461013913,-52.37530021386,0.147426251654038,28.9506686774528,0.135762857142861,1.84617030769568,9.71705006140381,3.76395089285714,63.698200884447,333.304360136253,2.09140278388279,med,lo,e28ea261
0.0173883,620.49983428,0,0,0.0015707963267949,0.308679043800911,7.4028963389413,-52.3683603145,1.13023526663803,52.889602449359,0.176291428571433,1.94397606136282,7.04500163319571,5.14508928571429,67.1529420171377,176.885208668801,2.09140278388279,med,lo,e28ea261
0.0342166,620.49983428,0,0,0.0120427718387609,0.569869003940144,9.6461982598326,-52.2989635853,2.55527992180768,71.8168760005886,0.212220000000004,1.98455504426727,4.0230421012937,6.57366071428571,66.1142616765901,2.01005918941824,2.09140278388279,med,lo,e28ea261
0.0550443,620.49983428,0,0,0.0272271363311115,0.783569880417698,10.8800143163228,-52.19834033447,4.66820786479769,83.504961435233,0.24953428571429,1.99796576226418,2.28097131231488,7.95479910714286,61.2369800774974,-182.367188276305,2.09140278388279,med,lo,e28ea261
0.0698302,620.49983428,0,0,0.0502654824574367,1.0269514341838,11.3286747005011,-52.04567527951,6.38793256417038,80.7163883886455,0.282177142857147,1.96420774799609,0.507090423000277,8.91462053571429,52.3178771532306,-356.87687244852,2.09140278388279,med,lo,e28ea261
0.0870046,620.49983428,0,0,0.0696386371545738,1.16941868516884,11.0482619603897,-51.9173045961,7.51784500446709,71.8012870485033,0.313305714285718,1.91646096754157,-0.0842032067712682,9.60379464285714,41.885913732949,-449.705060468924,2.09140278388279,med,lo,e28ea261
0.1024821,620.49983428,0,0,0.0921533845053006,1.33563047798471,11.4408397965456,-51.76812407733,8.25452551734887,65.1103790258837,0.34593428571429,1.92177901088517,-0.0879455715166665,10.0446428571429,30.6636500535551,-490.271709564455,2.09140278388279,med,lo,e28ea261
0.1190198,620.49983428,0,0,0.115191730631626,1.47809772896975,12.1699129208353,-51.61548337725,8.89269441123124,70.661607451727,0.378477142857147,1.90883073143988,-0.117884489479746,10.2287946428571,19.5994464259837,-482.962403421116,2.09140278388279,med,lo,e28ea261
0.1356468,620.49983428,0,0,0.145036860840729,1.78084063731295,12.0577478247908,-51.41775683706,10.4150611095279,84.5612240911869,0.413105714285718,1.93357119395142,0.059877835926257,10.3208705357143,11.5835437978452,-425.218884888739,2.09140278388279,med,lo,e28ea261
0.1575279,620.49983428,0,0,0.180641577581413,2.07171127474073,11.6090874406125,-51.18189093546,12.6247552357198,90.6700762934012,0.449691428571432,1.97368773830426,0.12162685422519,10.3627232142857,5.53210181378572,-350.663962226683,2.09140278388279,med,lo,e28ea261
0.1796528,620.49983428,0,0,0.226718269834063,2.30322055759142,10.0387760959886,-50.87668259994,14.9814929253862,86.2067102962571,0.485405714285718,1.98339894788823,-0.55480557350395,10.3766741071429,1.55802051082128,-266.789674231869,2.09140278388279,med,lo,e28ea261
0.2019553,620.49983428,0,0,0.274889357189107,2.39819872491477,7.96372181916412,-50.55763124962,16.2573605482972,57.8141659856373,0.521105714285718,1.97160676482198,-1.04224858159094,10.3459821428571,-0.225800074032062,-183.463584197806,2.09140278388279,med,lo,e28ea261
0.2232009,620.49983428,0,0,0.318348055563766,2.39819872491477,4.65485148584945,-50.26981493759,16.5015782819059,23.3039485844626,0.557191428571432,1.93149022046915,-1.78136561880537,10.2873883928571,-1.44512047380525,-122.248145247343,2.09140278388279,med,lo,e28ea261
0.2391526,620.49983428,0,0,0.356570766182442,2.32102896396455,5.55217225420597,-50.01670467654,15.5179269253427,-2.85962257715049,0.591020000000004,1.85322249560786,-2.69824498142578,10.2371651785714,-2.30316075512711,-75.1031206228069,2.09140278388279,med,lo,e28ea261
0.2549653,620.49983428,0,0,0.392175482923126,2.27353988030287,10.3191888361,-49.78095254846,14.6816373264293,24.3704390301684,0.622105714285718,1.78004159481436,-3.28860302001099,10.2008928571429,-3.07088100683616,-44.9522327815341,2.09140278388279,med,lo,e28ea261
0.2711357,620.49983428,0,0,0.431445391092998,2.65938868505401,17.9464153671304,-49.52095210421,14.7290933612604,93.3015850463434,0.651777142857147,1.71345044338141,-3.4682365277897,10.1422991071429,-3.52248115490028,-34.5364715272763,2.09140278388279,med,lo,e28ea261
0.2869809,620.49983428,0,0,0.475427688243255,3.39546948181003,22.7134319490245,-49.22978489333,18.4083745450111,185.019575438684,0.678691428571433,1.64026954258791,-3.42519933321773,10.078125,-3.74828122893236,-27.5926306911043,2.09140278388279,med,lo,e28ea261
0.3030094,620.49983428,0,0,0.552920307031804,4.29776207138192,24.3959083896929,-48.71687839917,24.7366788109459,236.696515028205,0.705362857142862,1.5770310706542,-2.85168193598684,9.99720982142857,-3.99666131036765,-24.1207102730184,2.09140278388279,med,lo,e28ea261
0.3239034,620.49983428,0,0,0.656069265824669,4.80233358528726,19.6849743558212,-48.0342809423,31.8483547827157,209.983256871213,0.73283428571429,1.5430418371103,-2.36423892789985,9.91071428571429,-4.4934214732382,-20.8315225085157,2.09140278388279,med,lo,e28ea261
